City,Zip,Job Description,Member,Unit,Dues,Join Date, Withdrawl Date,Race,Sex,Work Num,Worksite,Age,Employement Duration
PENSACOLA,32503,ESE-ACCESS POINTS TEACHER,Y,EEA,64.87,11/28/2017,,W,F,922,ESCAMBIA WESTGATE CENTER,33,11
PENSACOLA,32514,ENG AS A SECOND LANGUAGE K-12,Y,EEA,64.87,8/15/2018,,W,F,862,PINE FOREST HIGH,41,11
PENSACOLA,32506,PHYSICAL ED TEACHER K-5,N,EEA,0.0,,,W,M,441,PINE MEADOW ELEMENTARY,36,15
CANTONMENT,32533,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/24/2011,,W,F,461,SCENIC HEIGHTS ELEMENTARY,59,11
PENSACOLA,32507,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,491,SHERWOOD ELEMENTARY,50,11
CANTONMENT,32533,RESOURCE TEACHER,N,EEA,0.0,,,W,F,601,WORKMAN MIDDLE,34,11
PENSACOLA,32507,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,M,301,FERRY PASS MIDDLE,57,9
PENSACOLA,32504,R.T.I./M.T.S.S. COORDINATOR,Y,EEA,64.87,8/18/2010,,W,F,461,SCENIC HEIGHTS ELEMENTARY,36,11
PENSACOLA,32503,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,501,SUTER ELEMENTARY,44,11
PENSACOLA,32503,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,Y,EEA,64.87,8/17/2010,,W,F,191,COOK ELEMENTARY,45,11
CANTONMENT,32533,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/18/2010,,W,F,1201,LIPSCOMB ELEMENTARY,60,11
PENSACOLA,32514,SOCIAL STUDIES TEACHER   9-12,Y,EEA,64.87,8/23/2010,,B,F,951,WASHINGTON HIGH,34,11
CANTONMENT,32533,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/24/2016,,W,F,111,BRENTWOOD ELEMENTARY,34,11
PENSACOLA,32514,POSITIVE BEHAVIOR SUPPORT COACH,N,EEA,0.0,,,W,M,451,PLEASANT GROVE ELEMENTARY,35,11
CANTONMENT,32533,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/22/2011,,W,F,31,JIM ALLEN ELEMENTARY,42,11
PENSACOLA,32502,READING TEACHER   6-8,N,EEA,0.0,,,W,F,301,FERRY PASS MIDDLE,50,11
PENSACOLA,32506,PRE-K TEACHER-SELF CONTAINED,Y,EEA,64.87,10/21/2020,,W,F,381,NAVY POINT ELEMENTARY,50,11
PENSACOLA,32506,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/18/2010,,B,F,581,WEST PENSACOLA ELEMENTARY,52,11
PENSACOLA,32503,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,9/1/2018,,W,F,461,SCENIC HEIGHTS ELEMENTARY,51,11
PENSACOLA,32503,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,N,EEA,0.0,,,W,F,671,BROWN-BARGE MIDDLE,36,11
PENSACOLA,32514,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/8/2016,,W,F,291,FERRY PASS ELEMENTARY,57,11
PENSACOLA,32504,READING TEACHER   6-8,Y,EEA,64.87,1/4/2019,,W,M,671,BROWN-BARGE MIDDLE,39,11
PENSACOLA,32526,SCIENCE TEACHER   9-12,Y,EEA,64.87,5/7/2015,,W,F,951,WASHINGTON HIGH,66,44
PENSACOLA,32503,SOCIAL STUDIES TEACHER   9-12,Y,EEA,64.87,3/17/2016,,B,M,951,WASHINGTON HIGH,36,11
PENSACOLA,32504,DRAMA TEACHER 6-8,Y,EEA,64.87,10/11/2005,,W,M,1221,BAILEY MIDDLE,53,26
MOLINO,32577,LANGUAGE ARTS TEACHER    9-12,N,EEA,0.0,,,W,F,521,TATE HIGH,56,10
PENSACOLA,32506,EDUCATION SPECIALIST,Y,EEA,64.87,8/17/2010,,W,F,9360,EXCEPTIONAL STUDENT ED-WK LOC,43,10
PENSACOLA,32526,MATHEMATICS TEACHER   9-12,Y,EEA,64.87,8/18/2010,,W,F,521,TATE HIGH,34,10
PENSACOLA,32534,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,9/12/2013,,W,F,941,BEULAH ELEMENTARY,45,9
PENSACOLA,32504,MATHEMATICS TEACHER   6-8,Y,EEA,64.87,10/14/2019,,W,F,301,FERRY PASS MIDDLE,46,10
PENSACOLA,32504,ESE-DEPARTMENT CHAIRPERSON,Y,EEA,64.87,8/23/2010,,W,F,922,ESCAMBIA WESTGATE CENTER,34,10
PENSACOLA,32514,MATHEMATICS TEACHER   6-8,Y,EEA,64.87,8/18/2010,,W,F,221,RANSOM MIDDLE,52,14
PENSACOLA,32506,DEAN   9-12,Y,EEA,64.87,8/23/2010,,B,M,951,WASHINGTON HIGH,38,10
PACE,32571,SCHOOL COUNSELOR  K-5,N,EEA,0.0,,,W,F,461,SCENIC HEIGHTS ELEMENTARY,47,10
PACE,32571,TECHNOLOGY COORDINATOR,N,EEA,0.0,,11/3/2017,W,M,861,GEORGE STONE TECHNICAL COLLEGE,61,10
PENSACOLA,32504,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,501,SUTER ELEMENTARY,53,26
PENSACOLA,32504,SOCIAL STUDIES TEACHER   6-8,N,EEA,0.0,,,W,F,1221,BAILEY MIDDLE,54,16
PENSACOLA,32504,TEACHER ACADEMY TEACHER-VOC,Y,EEA,64.87,8/18/2010,,W,F,862,PINE FOREST HIGH,34,10
MOLINO,32577,CURRICULUM COORDINATOR K-5,N,EEA,0.0,,,W,F,581,WEST PENSACOLA ELEMENTARY,33,10
PENSACOLA,32503,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,7/14/2011,,W,F,191,COOK ELEMENTARY,37,10
PENSACOLA,32502,DIV CAREER TECH COORDINATOR-VOC,N,EEA,0.0,,,W,M,1251,WEST FLORIDA TECH HIGH,68,10
PENSACOLA,32504,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,9/11/2015,W,F,231,CORDOVA PARK ELEMENTARY,50,10
PENSACOLA,32506,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,2/14/2018,,W,F,371,MYRTLE GROVE ELEMENTARY,44,10
PENSACOLA,32534,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,10/23/2013,12/1/2020,W,F,1311,KINGSFIELD ELEMENTARY,34,10
PENSACOLA,32534,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,9/30/2020,,W,F,581,WEST PENSACOLA ELEMENTARY,68,38
PENSACOLA,32504,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,66.37,11/18/2010,,W,F,461,SCENIC HEIGHTS ELEMENTARY,41,10
MC DAVID,32568,SOCIAL STUDIES TEACHER   9-12,N,EEA,0.0,2/16/2016,3/28/2018,W,M,1231,NORTHVIEW HIGH,57,8
PENSACOLA,32514,READING TEACHER   6-8,Y,EEA,64.87,7/14/2011,,W,F,301,FERRY PASS MIDDLE,50,10
CANTONMENT,32533,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,8/19/2010,,B,F,501,SUTER ELEMENTARY,41,28
PENSACOLA,32526,ROTC INSTR - NAVY,Y,EEA,64.87,8/16/2019,,B,M,1231,NORTHVIEW HIGH,49,10
PENSACOLA,32506,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,A,F,1241,BLUE ANGELS ELEMENTARY,34,10
PENSACOLA,32503,WIOA CASE MANAGER,N,EEA,0.0,,,W,F,861,GEORGE STONE TECHNICAL COLLEGE,53,30
PENSACOLA,32526,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,10/23/2015,,B,F,1281,GLOBAL LEARNING ACADEMY,40,5
PENSACOLA,32514,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,7/29/2016,,W,F,301,FERRY PASS MIDDLE,52,10
PENSACOLA,32503,SCHOOL SOCIAL WORKER,N,EEA,0.0,,,W,F,9419,SOCIAL WORK DEPARTMENT,46,10
PENSACOLA,32526,READING TEACHER   6-8,N,EEA,0.0,,,W,F,671,BROWN-BARGE MIDDLE,35,10
CANTONMENT,32533,SCHOOL COUNSELOR  K-5,N,EEA,0.0,,,W,F,1311,KINGSFIELD ELEMENTARY,32,10
MILTON,32583,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,8/31/2012,10/9/2020,W,M,866,SUCCESS ACADEMY,36,10
GULF BREEZE,32563,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,Y,EEA,64.87,8/4/2015,,W,F,51,BELLVIEW ELEMENTARY,57,10
PENSACOLA,32503,ESE-BEHAVIOR COACH,Y,EEA,64.87,11/11/2020,,W,F,863,LONGLEAF ELEMENTARY,47,10
PENSACOLA,32505,ESE-ACCESS POINTS TEACHER,Y,EEA,64.87,,,A,F,922,ESCAMBIA WESTGATE CENTER,37,10
PENSACOLA,32534,MUSIC TEACHER K-5,Y,EEA,64.87,8/22/2011,,A,F,21,CARO ELEMENTARY,34,10
PENSACOLA,32534,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,2/14/2012,4/12/2019,W,F,581,WEST PENSACOLA ELEMENTARY,37,10
CANTONMENT,32533,DEAN   6-8,N,EEA,0.0,,,W,M,541,ERNEST WARD MIDDLE,42,10
CANTONMENT,32533,SOCIAL STUDIES TEACHER   6-8,N,EEA,0.0,,,W,M,671,BROWN-BARGE MIDDLE,45,10
CANTONMENT,32533,ESE-ASD TEACHER,Y,EEA,64.87,5/20/2019,,W,F,441,PINE MEADOW ELEMENTARY,48,10
PACE,32571,POSITIVE BEHAVIOR SUPPORT COACH,Y,EEA,64.87,9/24/2014,,W,F,111,BRENTWOOD ELEMENTARY,33,10
PENSACOLA,32526,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,Y,EEA,64.87,10/23/2013,,W,F,941,BEULAH ELEMENTARY,44,10
CANTONMENT,32533,TSA-PLANNING/RESEARCH/EVALUATION,Y,EEA,64.87,4/30/2015,,W,F,9416,STUDENT SERVICES-WK LOC,47,10
MILTON,32583,MUSIC TEACHER K-5,Y,EEA,64.87,9/2/2015,,W,F,291,FERRY PASS ELEMENTARY,46,10
CANTONMENT,32533,LANGUAGE ARTS TEACHER   6-8,Y,EEA,64.87,10/11/2019,,W,F,671,BROWN-BARGE MIDDLE,39,10
PENSACOLA,32504,SCIENCE TEACHER   6-8,Y,EEA,64.87,7/29/2016,,W,F,561,WARRINGTON MIDDLE,50,10
PENSACOLA,32526,AGRICULTURE TEACHER-VOC,Y,EEA,64.87,3/3/2015,,W,M,521,TATE HIGH,31,10
CANTONMENT,32533,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,941,BEULAH ELEMENTARY,51,26
PENSACOLA,32503,ESE PK-VE SELF-CONTAINED TEACHER,Y,EEA,64.87,8/29/2018,,W,F,381,NAVY POINT ELEMENTARY,57,29
PENSACOLA,32514,PHYSICAL ED TEACHER K-5,Y,EEA,64.87,9/3/2014,,W,F,381,NAVY POINT ELEMENTARY,34,10
PENSACOLA,32503,MUSIC TEACHER K-5,Y,EEA,64.87,8/1/2019,,W,F,501,SUTER ELEMENTARY,34,10
CANTONMENT,32533,EDUCATION SPECIALIST,Y,EEA,64.87,3/9/2018,,W,F,9360,EXCEPTIONAL STUDENT ED-WK LOC,41,10
CANTONMENT,32533,SCIENCE TEACHER   6-8,N,EEA,0.0,,,W,F,221,RANSOM MIDDLE,49,26
PENSACOLA,32507,3RD GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,491,SHERWOOD ELEMENTARY,34,10
PENSACOLA,32506,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,21,CARO ELEMENTARY,38,10
PENSACOLA,32514,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/13/2012,,H,F,501,SUTER ELEMENTARY,39,10
CANTONMENT,32533,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,1261,MOLINO PARK ELEMENTARY,32,10
PENSACOLA,32534,LANGUAGE ARTS TEACHER    9-12,Y,EEA,64.87,3/3/2011,,W,F,521,TATE HIGH,32,10
PENSACOLA,32503,BAND DIRECTOR    9-12,Y,EEA,64.87,11/6/2013,,A,M,411,PENSACOLA HIGH,33,10
PENSACOLA,32514,PHYSICAL ED TEACHER K-5,Y,EEA,64.87,8/9/2016,,W,M,291,FERRY PASS ELEMENTARY,35,10
PENSACOLA,32514,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,8/24/2011,,W,F,111,BRENTWOOD ELEMENTARY,33,10
PENSACOLA,32504,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,,,W,F,1281,GLOBAL LEARNING ACADEMY,33,10
PENSACOLA,32534,ESE-ACCESS POINTS TEACHER,Y,EEA,64.87,,,W,F,922,ESCAMBIA WESTGATE CENTER,37,10
PENSACOLA,32526,READING TEACHER   9-12,N,EEA,0.0,10/8/2014,9/20/2015,B,F,862,PINE FOREST HIGH,34,10
PENSACOLA,32526,ESE-ACCESS POINTS TEACHER,Y,EEA,64.87,12/15/2020,,B,F,922,ESCAMBIA WESTGATE CENTER,38,10
PENSACOLA,32526,MATHEMATICS TEACHER   6-8,N,EEA,0.0,,,B,F,61,BELLVIEW MIDDLE,33,10
LILLIAN,36549,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,111,BRENTWOOD ELEMENTARY,39,10
CANTONMENT,32533,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,9/24/2013,,W,F,31,JIM ALLEN ELEMENTARY,43,10
GULF BREEZE,32563,POSITIVE BEHAVIOR SUPPORT COACH,N,EEA,0.0,,,W,F,301,FERRY PASS MIDDLE,49,9
PACE,32571,ATHLETIC DIRECTOR 9-12,N,EEA,0.0,,,W,M,951,WASHINGTON HIGH,40,9
PENSACOLA,32503,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,471,SEMMES ELEMENTARY,58,9
CANTONMENT,32533,3RD GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1311,KINGSFIELD ELEMENTARY,31,9
CANTONMENT,32533,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,441,PINE MEADOW ELEMENTARY,32,9
PACE,32571,3RD GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,441,PINE MEADOW ELEMENTARY,34,9
PENSACOLA,32534,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/24/2011,,W,F,291,FERRY PASS ELEMENTARY,33,9
NAVARRE,32566,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/24/2011,,W,F,441,PINE MEADOW ELEMENTARY,35,9
PENSACOLA,32514,ENG AS A SECOND LANGUAGE K-12,N,EEA,0.0,,,W,F,461,SCENIC HEIGHTS ELEMENTARY,35,9
MILTON,32570,REMEDIAL ED TEACHER   6-8,Y,EEA,64.87,2/16/2012,,B,F,1291,BEULAH MIDDLE,38,9
MILTON,32571,SCIENCE TEACHER   9-12,N,EEA,0.0,,,W,M,1251,WEST FLORIDA TECH HIGH,35,9
PENSACOLA,32526,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,8/23/2011,5/30/2019,W,F,191,COOK ELEMENTARY,30,9
PENSACOLA,32501,SCIENCE TEACHER   6-8,N,EEA,0.0,,,W,F,221,RANSOM MIDDLE,33,9
PENSACOLA,32504,ESE-BEHAVIOR COACH,N,EEA,0.0,,,W,M,862,PINE FOREST HIGH,52,9
ORANGE BEACH,36561,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/12/2015,,W,F,451,PLEASANT GROVE ELEMENTARY,32,9
PENSACOLA,32504,LANGUAGE ARTS TEACHER    9-12,N,EEA,0.0,,,W,F,281,ESCAMBIA HIGH,48,9
MILTON,32583,BUSINESS ED TEACHER-VOC,N,EEA,0.0,,,B,F,1251,WEST FLORIDA TECH HIGH,64,9
PENSACOLA,32514,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,3/22/2016,,B,M,471,SEMMES ELEMENTARY,51,9
CANTONMENT,32533,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,8/28/2018,1/29/2020,W,F,51,BELLVIEW ELEMENTARY,36,9
NAVARRE,32566,ISS/ILR TEACHER 6-8,N,EEA,0.0,2/23/2012,3/6/2020,W,F,601,WORKMAN MIDDLE,53,9
CANTONMENT,32533,SOCIAL STUDIES TEACHER   6-8,Y,EEA,64.87,9/9/2011,,W,F,221,RANSOM MIDDLE,49,25
PENSACOLA,32526,PHYSICAL ED TEACHER 9-12,N,EEA,0.0,,,W,M,862,PINE FOREST HIGH,33,9
PENSACOLA,32504,TSA-SOCIAL/EMOTIONAL LEARNING,N,EEA,0.0,,,B,F,9362,PSYCHOLOGICAL SERVICES,48,9
CANTONMENT,32533,PHYSICAL ED TEACHER 6-8,N,EEA,0.0,,,W,M,601,WORKMAN MIDDLE,48,9
PENSACOLA,32507,LANGUAGE ARTS TEACHER   6-8,N,EEA,0.0,,,H,F,1221,BAILEY MIDDLE,32,9
PENSACOLA,32506,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,1221,BAILEY MIDDLE,50,9
WALNUT HILL,32568,LANGUAGE ARTS TEACHER    9-12,Y,EEA,64.87,8/5/2020,,W,F,1231,NORTHVIEW HIGH,46,9
PENSACOLA,32514,ESE-BEHAVIOR TEACHER,Y,EEA,64.87,10/25/2012,,W,F,924,LAKEVIEW CENTER,37,9
PENSACOLA,32506,LIBRARIAN/MEDIA SPEC  K-5,Y,EEA,64.87,8/3/2018,,W,F,391,OAKCREST ELEMENTARY,42,9
PENSACOLA,32514,LANGUAGE ARTS TEACHER   6-8,Y,EEA,64.87,8/14/2019,,W,M,301,FERRY PASS MIDDLE,40,9
PENSACOLA,32504,3RD GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,361,MONTCLAIR ELEMENTARY,43,9
PENSACOLA,32526,MUSIC TEACHER K-5,Y,EEA,64.87,,,W,F,551,WARRINGTON ELEMENTARY,39,9
GULF BREEZE,32563,SCHOOL SOCIAL WORKER,N,EEA,0.0,,,W,F,9419,SOCIAL WORK DEPARTMENT,50,9
PENSACOLA,32503,REMEDIAL ED TEACHER 9-12,Y,EEA,64.87,10/10/2012,,B,F,411,PENSACOLA HIGH,50,9
PENSACOLA,32503,PHYSICAL ED TEACHER 6-8,Y,EEA,64.87,10/23/2013,,W,M,671,BROWN-BARGE MIDDLE,42,9
PENSACOLA,32514,ESE-ACCESS POINTS TEACHER,Y,EEA,64.87,8/2/2019,,B,F,922,ESCAMBIA WESTGATE CENTER,56,9
PENSACOLA,32503,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/13/2012,,W,F,51,BELLVIEW ELEMENTARY,35,9
PENSACOLA,32507,ROTC INSTR - NAVY,N,EEA,0.0,,,B,M,281,ESCAMBIA HIGH,52,9
PENSACOLA,32507,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,11/7/2016,,H,F,602,HOLM ELEMENTARY,52,9
LILLIAN,36549,ROTC INSTR - ARMY,N,EEA,0.0,,,W,M,521,TATE HIGH,62,9
PENSACOLA,32507,READING TEACHER   9-12,Y,EEA,64.87,8/2/2019,,A,M,281,ESCAMBIA HIGH,47,9
CANTONMENT,32533,MATHEMATICS TEACHER   6-8,N,EEA,0.0,,,W,F,221,RANSOM MIDDLE,46,9
PENSACOLA,32526,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,10/23/2013,5/15/2018,W,F,31,JIM ALLEN ELEMENTARY,38,9
PENSACOLA,32506,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,1/4/2016,11/18/2020,W,F,21,CARO ELEMENTARY,34,9
PENSACOLA,32504,CHORAL DIRECTOR    6-8,Y,EEA,64.87,10/23/2013,,B,M,61,BELLVIEW MIDDLE,46,9
PENSACOLA,32506,MATHEMATICS TEACHER   6-8,N,EEA,0.0,,,B,F,1221,BAILEY MIDDLE,33,9
PENSACOLA,32505,LANGUAGE ARTS TEACHER    9-12,N,EEA,0.0,,,W,F,281,ESCAMBIA HIGH,38,14
MILTON,32570,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,10/7/2015,,W,F,951,WASHINGTON HIGH,37,9
PENSACOLA,32504,BUSINESS ED TEACHER-VOC,N,EEA,0.0,,,W,F,521,TATE HIGH,66,9
CANTONMENT,32533,ESE PK-VE SELF-CONTAINED TEACHER,Y,EEA,64.87,,,W,F,31,JIM ALLEN ELEMENTARY,30,9
CANTONMENT,32533,PHYSICAL ED TEACHER K-5,Y,EEA,64.87,,,W,M,1201,LIPSCOMB ELEMENTARY,33,9
PENSACOLA,32507,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,8/11/2014,,W,F,471,SEMMES ELEMENTARY,37,9
PENSACOLA,32526,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,941,BEULAH ELEMENTARY,43,9
MILTON,32583,SCIENCE TEACHER   6-8,Y,EEA,64.87,9/19/2012,,W,F,221,RANSOM MIDDLE,46,9
PENSACOLA,32507,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,3/9/2018,,W,F,371,MYRTLE GROVE ELEMENTARY,40,9
PENSACOLA,32526,CONSULTING TEACHER,N,EEA,0.0,,,B,F,9207,START/PROFESSIONAL LEARNING,36,9
PENSACOLA,32526,POSITIVE BEHAVIOR SUPPORT COACH,Y,EEA,66.37,2/22/2017,,W,F,391,OAKCREST ELEMENTARY,51,9
PENSACOLA,32526,SOCIAL STUDIES TEACHER   9-12,Y,EEA,64.87,10/23/2013,,W,F,411,PENSACOLA HIGH,42,9
PENSACOLA,32506,TSA-INSTRUCTIONAL TRAINING,Y,EEA,64.87,8/13/2012,,W,F,9205,STAFF DEVELOPMENT,33,9
PENSACOLA,32504,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,2/14/2018,,W,M,391,OAKCREST ELEMENTARY,71,9
PENSACOLA,32514,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,441,PINE MEADOW ELEMENTARY,32,9
PENSACOLA,32534,ESE-DEPARTMENT CHAIRPERSON,Y,EEA,64.87,11/6/2019,,I,F,951,WASHINGTON HIGH,32,9
MC DAVID,32568,ESE-ACCESS POINTS TEACHER,Y,EEA,64.87,8/2/2016,,W,F,922,ESCAMBIA WESTGATE CENTER,34,9
PENSACOLA,32526,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,471,SEMMES ELEMENTARY,41,9
MOLINO,32577,READING TEACHER   6-8,Y,EEA,64.87,10/25/2019,,W,F,1291,BEULAH MIDDLE,30,9
PENSACOLA,32501,PHYSICAL ED TEACHER 9-12,N,EEA,0.0,,,W,M,281,ESCAMBIA HIGH,33,9
PENSACOLA,32505,SCIENCE TEACHER   6-8,N,EEA,0.0,,,B,M,61,BELLVIEW MIDDLE,55,9
PENSACOLA,32503,INDUSTRIAL ARTS TEACHER-VOC,N,EEA,0.0,,,W,M,1231,NORTHVIEW HIGH,57,18
PENSACOLA,32503,TSA-INSTRUCTIONAL TRAINING,N,EEA,0.0,,,W,F,9419,SOCIAL WORK DEPARTMENT,55,17
PENSACOLA,32504,PHYSICAL ED TEACHER 6-8,Y,EEA,64.87,2/15/2011,,W,F,1221,BAILEY MIDDLE,60,33
PENSACOLA,32502,FOREIGN LANGUAGE TEACHER  9-12,N,EEA,0.0,,,W,F,7004,VIRTUAL SCHOOL,63,34
PENSACOLA,32506,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,1/7/2005,,A,F,1241,BLUE ANGELS ELEMENTARY,54,19
CANTONMENT,32533,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/19/2016,,W,F,1201,LIPSCOMB ELEMENTARY,39,15
PENSACOLA,32504,ART TEACHER 9-12,Y,EEA,64.87,8/29/1995,,W,F,411,PENSACOLA HIGH,56,26
PENSACOLA,32504,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,9/6/1996,,W,M,411,PENSACOLA HIGH,57,24
PENSACOLA,32526,ESE-SPEECH THERAPIST,N,EEA,0.0,,,W,F,941,BEULAH ELEMENTARY,64,35
PENSACOLA,32504,LIBRARIAN/MEDIA SPEC  K-5,Y,EEA,64.87,1/25/2011,,W,F,461,SCENIC HEIGHTS ELEMENTARY,53,30
CENTURY,32535,5TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,101,BRATT ELEMENTARY,61,31
PENSACOLA,32503,CONSULTING TEACHER,Y,EEA,64.87,2/25/2019,,W,F,9207,START/PROFESSIONAL LEARNING,48,23
PENSACOLA,32501,DEAN   9-12,Y,EEA,66.37,8/28/1997,,B,F,281,ESCAMBIA HIGH,62,26
PENSACOLA,32504,PHYSICAL ED TEACHER K-5,N,EEA,0.0,,,H,M,551,WARRINGTON ELEMENTARY,46,17
PENSACOLA,32526,DEAN   9-12,Y,EEA,64.87,8/11/2004,,B,M,521,TATE HIGH,41,16
PENSACOLA,32514,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,9/24/1999,,W,F,921,MCARTHUR ELEMENTARY,50,28
PENSACOLA,32534,READING TEACHER   6-8,Y,EEA,64.87,10/12/2007,,B,F,601,WORKMAN MIDDLE,51,18
PENSACOLA,32503,SOCIAL STUDIES TEACHER   9-12,Y,EEA,64.87,4/16/2004,,W,F,281,ESCAMBIA HIGH,58,23
PENSACOLA,32526,TECHNOLOGY COORDINATOR,Y,EEA,64.87,9/13/2006,,W,M,191,COOK ELEMENTARY,39,21
SEMINOLE,36574,AGRICULTURE TEACHER 6-8,N,EEA,0.0,,,W,M,221,RANSOM MIDDLE,59,32
PENSACOLA,32503,ESE-ACCESS POINTS TEACHER,Y,EEA,64.87,4/23/2007,,W,F,1241,BLUE ANGELS ELEMENTARY,41,18
PENSACOLA,32534,SOCIAL STUDIES TEACHER   6-8,Y,EEA,64.87,8/29/1995,,B,F,866,SUCCESS ACADEMY,60,25
CENTURY,32535,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,9/9/2011,11/12/2020,W,F,101,BRATT ELEMENTARY,50,25
PENSACOLA,32514,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/25/2003,,W,F,291,FERRY PASS ELEMENTARY,49,17
PENSACOLA,32505,ESE PK-ASD TEACHER,Y,EEA,64.87,9/3/2005,,W,F,581,WEST PENSACOLA ELEMENTARY,52,16
PENSACOLA,32506,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,2/22/2011,,W,F,581,WEST PENSACOLA ELEMENTARY,62,20
JAY,32565,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,10/1/1985,,W,F,101,BRATT ELEMENTARY,59,35
PENSACOLA,32503,PHYSICAL ED TEACHER 6-8,Y,EEA,64.87,10/1/1990,,W,F,671,BROWN-BARGE MIDDLE,64,35
PENSACOLA,32506,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,8/13/2007,,A,M,281,ESCAMBIA HIGH,46,17
PENSACOLA,32526,INSTRUCTIONAL COACH,Y,EEA,64.87,10/17/1995,,W,F,51,BELLVIEW ELEMENTARY,51,26
CANTONMENT,32533,MATHEMATICS TEACHER   9-12,N,EEA,0.0,8/14/2008,,W,M,7004,VIRTUAL SCHOOL,60,15
CANTONMENT,32533,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,491,SHERWOOD ELEMENTARY,41,18
